Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Portugal Wine Trophy 2018,Vinho Tinto Selection,2015,Quinta da Mata Fidalga,Portugal,,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Touriga Nacional","13,8","5,08","2,6",112,"3,8",No,Gold
Portugal Wine Trophy 2018,Fonte do Ouro,2016,"Sociedade Agrícola Boas Quintas , Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Alfrocheiro, Touriga Nacional, Jaen",13,"5,7","3,5",167,"4,8",No,Gold
Portugal Wine Trophy 2018,"CSL Reserva, Red",2014,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Alicante Bouschet, Touriga Nacional, Syrah",14,"5,6","1,4",88,10,No,Gold
Portugal Wine Trophy 2018,Vinha da Valentina Reserva,2016,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Castelão, Merlot, Syrah",14,"4,79",4,85,18,No,Silver
Portugal Wine Trophy 2018,"Quinta das Setencostas, Red",2015,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Tinta Miuda, Preto Martinho, Castelão, Camarate","13,5","5,8","9,49",74,"4,8",No,Gold
Portugal Wine Trophy 2018,Rosu de Bulboaca,2015,Castel Mimi,Moldavia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Malbec, Cabernet Sauvignon, Merlot",14,5,"2,4",82,10,No,Gold
Portugal Wine Trophy 2018,Vinho Espumante Tinto Bruto QMF,sin añada,Quinta da Mata Fidalga,Portugal,,Vino espumoso,brut,fermentación en botella,tinto,"Baga, Touriga Nacional","12,3","4,96","9,5",37,6,No,Silver
Portugal Wine Trophy 2018,"Credencial, Red",2016,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Syrah, Cabernet Sauvignon, Touriga Franca, Castelão","11,9","5,56","12,8",72,4,No,Gold
Portugal Wine Trophy 2018,Marquês de Marialva - Singular,2011,Adega Cooperativa de Cantanhede,Portugal,,Vino licoroso,semi dulce,maduración en barrica de madera,tinto,"Tinta Roriz, Baga, Touriga Nacional","19,5","4,5",80,42,"14,95",No,Gold
Portugal Wine Trophy 2018,Quinta da Giesta,2016,"Sociedade Agrícola Boas Quintas , Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Jaen, Touriga Nacional, Alfrocheiro",13,"5,75","3,5",148,"4,25",No,Gold
Portugal Wine Trophy 2018,"Valoroso - Cabernet Sauvignon, Touriga Nacional, Syrah",2016,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Cabernet Sauvignon, Touriga Nacional","14,5","4,7","1,9",64,"12,99",No,Silver
Portugal Wine Trophy 2018,Château Sérame,2017,Les Grands Chais de France,Francia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Carignan, Syrah, Grenache",14,0,0,0,No especificado,No,Gold
Portugal Wine Trophy 2018,"Quinta das Amoras, Red",2016,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Castelão, Tinta Miuda, Camarate",13,"5,3","9,49",112,"3,5",No,Gold
Portugal Wine Trophy 2018,Adro da Sé Reserva,2014,"Udaca - União Das Adegas Cooperativas Do Dão, UCRL",Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Jaen, Alfrocheiro, Tinta Roriz","13,5","5,26",1,100,"5,03",No,Gold
Portugal Wine Trophy 2018,Colombo Madeira Reserva 5 Anos Meio Seco,sin añada,Justino's Madeira Wines,Portugal,,Vino licoroso,Semi seco,maduración en barrica - parcialmente,tinto,Tinta Negra,19,"6,65",73,15,12,No,Gold
Portugal Wine Trophy 2018,"Great Bustard, Red",2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Petit Verdot, Alicante Bouschet, Touriga Nacional, Petit Syrah",14,"5,7","8,12",79,"4,2",No,Silver
Portugal Wine Trophy 2018,Udaca Colheita,2015,"Udaca - União Das Adegas Cooperativas Do Dão, UCRL",Portugal,,Vino tranquilo,Seco,No especificado,tinto,"Touriga Nacional, Alfrocheiro, Tinta Roriz, Jaen",13,"5,65","1,1",111,"2,71",No,Gold
Portugal Wine Trophy 2018,Altitude 624,2013,Barkan Wine Cellars ltd.,Israel,Upper Galilee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,"14,1","6,31","1,86",43,23,No,Gold
Portugal Wine Trophy 2018,Altitude 720,2013,Barkan Wine Cellars ltd.,Israel,Upper Galilee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Sauvignon,"14,2","5,7","0,6","38,2",23,No,Gold
Portugal Wine Trophy 2018,Insolito,2017,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Alicante Bouschet, Aragonez","13,5","5,1","2,8",54,3,No,Silver
Portugal Wine Trophy 2018,Montinho São Miguel Reserva,2016,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Touriga Nacional, Alicante Bouschet, Aragonez",14,5,"3,9",73,"6,99",No,Gold
Portugal Wine Trophy 2018,Ciconia,2017,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Aragonez","13,5",5,"2,8",52,4,No,Gold
Portugal Wine Trophy 2018,Herdade São Miguel Colheita Seleccionada,2017,Casa Relvas,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Cabernet Sauvignon, Trincadeira, Aragonez, Alicante Bouschet",14,"5,2","3,7",73,5,No,Gold
Portugal Wine Trophy 2018,Puglia Rosso IGT Passito,2016,Barbanera Srl,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,no especificado,"14,71",6,"10,37",120,"4,99",No,Gold
Portugal Wine Trophy 2018,MARCHESE DI BORGOSOLE,2015,Botter Spa,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Negroamaro,13,"5,5",4,110,5,No,Gold
Portugal Wine Trophy 2018,Donna Marzia Cabernet Sauvignon Barrique,2017,Agr. Soc. Coop. Conti Zecca,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Cabernet Sauvignon, no especificado","13,5","5,25",10,125,7,No,Gold
Portugal Wine Trophy 2018,DOPPIO PASSO PRIMITIVO IGT SALENTO,2017,Botter Spa,Italia,Apulien,Vino tranquilo,Seco,tanque de acero,tinto,Primitivo,13,"5,9",17,130,5,No,Gold
Portugal Wine Trophy 2018,Puglia IGT Nero di Troia,2017,Barbanera Srl,Italia,Apulien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Uva Nero di Troia,"13,18","5,63","7,4",140,"4,99",No,Gold
Portugal Wine Trophy 2018,Fat Duck Red,2016,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Semi seco,tanque de acero,tinto,"Tinta Roriz, Shiraz, Castelão, Cabernet Sauvignon, Caladoc, Alicante Bouschet","12,5","6,08","19,4",0,No especificado,No,Gold
Portugal Wine Trophy 2018,Slow Wine Red- golden capsule,2013,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Semi seco,tanque de acero,tinto,"Alicante Bouschet, Touriga Nacional, Tinta Roriz, Touriga Franca","13,5","6,15","11,6",0,No especificado,No,Silver
Portugal Wine Trophy 2018,Azinhaga de Ouro Douro Doc Reserva tinto,2016,Christie's Douro Wines,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz","13,5","5,1","3,1",130,"4,99",No,Silver
Portugal Wine Trophy 2018,Azinhaga de Ouro Douro Doc Reserva tinto,2016,Christie's Douro Wines,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz","13,5","5,1","3,1",130,"4,99",No,Gold
Portugal Wine Trophy 2018,Azinhaga R Douro Doc Reserva red,2016,Best of Douro,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Touriga Nacional, Touriga Franca","13,5","5,1","3,1",130,"4,99",No,Silver
Portugal Wine Trophy 2018,Quinta Dos Monteirinhos Tinto DOC,2015,"Quinta dos Monteirinhos, Lda",Portugal,k.A,Vino tranquilo,brut,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Touriga Nacional, Jaen",13,"5,81","0,3",44,"8,48",No,Silver
Portugal Wine Trophy 2018,CASTILLO DE LA PEÑA SYRAH-MONASTRELL,2017,Artiga Fustel S.L.,España,Murcia,Vino tranquilo,Seco,tanque de acero,tinto,"Petit Verdot, Syrah, Monastrell",14,5,"12,3",53,"4,95",No,Gold
Portugal Wine Trophy 2018,Dominio de Ontur Syrah-Monastrell-Garnacha,2016,Bodega San Jose,España,Murcia,Vino tranquilo,Seco,tanque de acero,tinto,"Garnacha, Syrah, Monastrell","14,5","5,4","2,9",70,"1,4",No,Gold
Portugal Wine Trophy 2018,Estancia Del Silencio - Organic,2016,Bodegas Viña Elena,España,Murcia,Vino tranquilo,Seco,tanque de acero,tinto,Monastrell,"14,5","5,3","3,8",75,"4,5",Sí,Gold
Portugal Wine Trophy 2018,Castillo de Jumilla Monastrell,2017,Bodegas Bleda,España,Murcia,Vino tranquilo,Seco,tanque de acero,tinto,Monastrell,"14,5","5,8","3,5",64,"4,5",No,Gold
Portugal Wine Trophy 2018,Camino de Seda,2017,Artiga Fustel S.L.,España,Murcia,Vino tranquilo,Seco,tanque de acero,tinto,"Petit Verdot, Syrah, Monastrell",14,5,"12,3",53,"4,95",No,Gold
Portugal Wine Trophy 2018,ALCANTA TINTO,2017,Bodegas Bocopa,España,D.O. Alicante,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Tempranillo, Monastrell",13,5,"1,9",97,2,No,Gold
Portugal Wine Trophy 2018,DOMENII-FETEASCA NEAGRA,2015,SC Casa de Vinuri Cotnari,Rumania,Moldova,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Fetească Neagră,"13,5",5,"3,9","93,4",5,No,Silver
Portugal Wine Trophy 2018,CASTILLO DE ALICANTE TINTO,2017,Bodegas Bocopa,España,D.O. Alicante,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet, Tempranillo, Merlot",13,5,"1,8",97,"3,5",Sí,Gold
Portugal Wine Trophy 2018,Primitivo Manduria DOC Alberello,2016,Giordano Vini,Italia,Puglia,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Primitivo,"14,32","6,13","6,8",154,"4,01",No,Gold
Portugal Wine Trophy 2018,Domaine Terra Vecchia IGP Niellucciu,sin añada,Domaine de Terra Vecchia,Francia,Provence und Korsika,Vino tranquilo,Seco,tanque de acero,tinto,Nielluccio,"12,1","3,28","0,31",19,"4,4",No,Gold
Portugal Wine Trophy 2018,Rosso Veneto Apasio,2016,Cantine di Verona S.c.a.,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Merlot, Cabernet Sauvignon, Corvina Veronese, Rondinella","13,5","5,9",8,100,"3,9",No,Gold
Portugal Wine Trophy 2018,Visconde de Borba Reserva,2015,Marcolino Sebo Wines and Oils LDA.,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Trincadeira, Tinta Caiada, Alicante Bouschet, Aragonez",15,"6,3","0,6",141,11,No,Gold
Portugal Wine Trophy 2018,Monte do Desespero,2014,João Gonçalves Gomes,Portugal,k.A,Vino tranquilo,Seco,tanque de acero,tinto,"Trincadeira, Aragonez, Alicante Bouschet","15,4","5,1",1,100,10,No,Gold
Portugal Wine Trophy 2018,Wein-Genuss Spätburgunder Rotwein QbA trocken Baden,2016,Rheinberg Kellerei,Alemania,Baden,Vino tranquilo,Seco,tanque de acero,tinto,Spätburgunder,"12,28",5,"5,3",145,"2,79",No,Gold
Portugal Wine Trophy 2018,Pato Frio Red Edition,2015,Ribafreixo,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Alicante Bouschet, Aragonez, Alfrocheiro",14,"5,8","1,6",65,"6,8",No,Gold
Portugal Wine Trophy 2018,Tesauro R Vino Rosso,2016,Valpantena Wines SPA,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Rondinella, Merlot, Corvina Veronese, Cabernet Sauvignon","13,5","5,8",8,100,"3,9",No,Gold
Portugal Wine Trophy 2018,AP Vino Rosso,2016,Valpantena Wines SPA,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Rondinella, Rondinella, Corvina Veronese, Cabernet Sauvignon",13,"5,8",8,100,"3,9",No,Gold
Portugal Wine Trophy 2018,Tesauro A Vino Rosso,2015,Valpantena Wines SPA,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Merlot, Cabernet Sauvignon, Corvina Veronese, Rondinella","14,5","5,65","6,5",108,"5,2",No,Gold
Portugal Wine Trophy 2018,Escada T. Nacional,2016,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Semi seco,No especificado,tinto,Touriga Nacional,13,"6,22","20,5",0,No especificado,No,Gold
Portugal Wine Trophy 2018,Prior Lucas,2015,Rui Lucas,Portugal,Bairrada,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Syrah, Tinta Roriz","13,5","4,8","3,4",75,8,No,Gold
Portugal Wine Trophy 2018,PGA Reserva,2017,Pedro Guilherme Andrade,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Touriga Nacional","13,5",6,3,100,5,No,Silver
Portugal Wine Trophy 2018,Quinta da Lagoa Velha - Tagarela,2016,"Quinta da Lagoa Velha, Unipessoal, Lda.",Portugal,k.A,Vino tranquilo,dulce,tanque de acero,tinto,"Merlot, Touriga Nacional, Baga",14,"0,43","2,9",48,"5,95",No,Gold
Portugal Wine Trophy 2018,Ávidos,2014,"Ávidos Douro, Lda",Portugal,Quinta do Sardoal,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Tinta Amarella, Tinta Barroca, Souzao, Tinto Cao, Tinta Francisca, Tinta Roriz, Touriga Nacional, Touriga Franca","13,6",5,"0,6",146,"29,8",No,Gold
Portugal Wine Trophy 2018,Don Aurelio Cabernet Sauvignon Roble,2016,Bodegas Navarro López,España,Castilla La Mancha,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Cabernet Sauvignon,13,"4,9",2,70,"5,2",No,Gold
Portugal Wine Trophy 2018,Dornfelder Spätlese trocken im Barrique gereift -Edesheimer Rosengarten-,2017,Weingut Werner Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Dornfelder,"14,3","5,1","0,8",138,"11,8",No,Silver
Portugal Wine Trophy 2018,Vinha Maria Premium,2016,Lidl & CIA.,Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Tinta Roriz, Alfrocheiro",13,"5,4","3,5",120,"5,99",No,Gold
Portugal Wine Trophy 2018,Vale da Brenha,2016,Manuel Jesus Silva,Portugal,Terras de Sicó,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Bastardo","14,3","5,58","2,4",43,7,No,Silver
Portugal Wine Trophy 2018,Vale da Brenha,2017,Manuel Jesus Silva,Portugal,Terras de Sicó,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Bastardo","14,5","5,65","2,6",29,7,No,Gold
Portugal Wine Trophy 2018,Vale da Brenha,2015,Manuel Jesus Silva,Portugal,Terras de Sicó,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Bastardo","13,6","5,84","2,1",73,5,No,Silver
Portugal Wine Trophy 2018,Acolon trocken,2016,Gebrüder Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,tanque de acero,tinto,Acolon,"13,71","4,6",5,148,"5,2",No,Gold
Portugal Wine Trophy 2017,PRIOR LUCAS - Baga Tinta-Roriz Syrah,2015,Rui Lucas,Portugal,Bairrada,Vino tranquilo,Seco,tanque de acero,tinto,"Baga, Tinta Roriz, Syrah","13,5","4,8","3,2",0,"7,9",No,Silver
Portugal Wine Trophy 2017,Paxis DOC Douro,2013,DFJ Vinhos,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Touriga Nacional, Touriga Franca",13,"13,8","8,3",131,"6,45",No,Gold
Portugal Wine Trophy 2017,Montaria Reserva Tinto,2015,"Goanvi Bottling, Ltd",Portugal,k.A,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Aragonez, Syrah, Trincadeira","13,6","4,95","9,1",112,8,No,Silver
Portugal Wine Trophy 2017,"Montaria Tinto, Alentejo",2016,"Goanvi Bottling, Ltd",Portugal,k.A,Vino tranquilo,Semi seco,tanque de acero,tinto,"Aragonez, Alicante Bouschet, Trincadeira","12,93","4,8","9,6",82,7,No,Silver
Portugal Wine Trophy 2017,Portas da Candeeira Tinto,2015,"Goanvi Bottling, Ltd",Portugal,k.A,Vino tranquilo,Seco,tanque de acero,tinto,"Trincadeira, Alicante Bouschet, Aragonez","13,78","4,88",4,80,7,No,Silver
Portugal Wine Trophy 2017,Quinta do Valdoeiro Reserva,2013,"Sociedade Agrícola e Comercial dos Vinhos Messias, S.A.",Portugal,Beiras,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Baga, Touriga Nacional",13,"6,3","3,2",120,10,No,Gold
Portugal Wine Trophy 2017,Quinta dos Abibes Reserva Tinto,2012,Quinta dos Abibes Vitivinicultura,Portugal,Beiras,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Touriga Nacional","13,5","6,1","4,5",114,15,No,Grand Gold
Portugal Wine Trophy 2017,Encosta da Criveira,2015,Isaura Rosa Conceição Reis,Portugal,Penela,Vino tranquilo,brut,tanque de acero,tinto,"Alfrocheiro, Touriga Nacional, Baga",13,"0,3","2,3",80,5,No,Gold
Portugal Wine Trophy 2017,Reserva Do Passo,2016,"Paço das Côrtes, Lda",Portugal,k.A,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Castelão, Syrah, Alicante Bouschet, Tinta Roriz","13,5","5,1","7,5",78,8,No,Gold
Portugal Wine Trophy 2017,Critterium Reserva,2016,"Paço das Côrtes, Lda",Portugal,k.A,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Tinta Roriz, Syrah, Alicante, Castelão","13,5","5,15",7,70,7,No,Silver
Portugal Wine Trophy 2017,Casa das Gaeiras Doc Óbidos Tinto,2015,"Goanvi Bottling, Ltd",Portugal,k.A,Vino tranquilo,Semi seco,tanque de acero,tinto,"Touriga Nacional, Tinta Roriz, Syrah","13,64","4,95","10,2",74,8,No,Gold
Portugal Wine Trophy 2017,Breisacher Vulkanfelsen Spätburgunder Rotwein Qualitätswein Trocken,sin añada,Badischer Winzerkeller,Alemania,Baden,Vino tranquilo,Seco,No especificado,tinto,Spätburgunder,"12,5",5,7,116,"4,99",No,Gold
Portugal Wine Trophy 2017,Báthory Cabernet Franc,2015,Bognár-Vin,Hungría,Villány(-i),Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Franc,"12,5","5,5","7,5",0,"2,9",No,Gold
Portugal Wine Trophy 2017,Índio Rei Black Label Reserva Dão DOP,2014,"Amora Brava, Unipessoal Lda",Portugal,k.A,Vino tranquilo,Seco,No especificado,tinto,"Aragonez, Alfrocheiro, Touriga Nacional, Jaen","13,1","5,85","0,4","76,8",5,No,Gold
Portugal Wine Trophy 2017,Porto Messias Colheita,2005,"Sociedade Agrícola e Comercial dos Vinhos Messias, S.A.",Portugal,Douro,Vino licoroso,dulce,maduración en barrica de madera,tinto,"Touriga Franca, Tinto Cao, Tinta Roriz, Tinta Barocca, Touriga Nacional","19,5","3,78",112,39,20,No,Gold
Portugal Wine Trophy 2017,Quinta da Folgosa Velha,2014,Soc. Agricola Folgosa Velha,Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Cao, Souzao, Touriga Franca, Touriga Nacional",14,"3,64",0,73,"9,5",No,Gold
Portugal Wine Trophy 2017,Fat Duck red,2015,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,tanque de acero,tinto,"Shiraz, Touriga Nacional, Touriga Franca, Tinta Roriz, Alicante Bouschet, Caladoc","12,5","13,2","13,2",90,"6,45",No,Silver
Portugal Wine Trophy 2017,Jag red,2015,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Semi seco,tanque de acero,tinto,"Tinta Roriz, Touriga Franca, Shiraz, Touriga Nacional, Caladoc, Alicante Bouschet","12,5","13,2","13,2",90,"6,45",No,Gold
Portugal Wine Trophy 2017,Portada Winemakers Selection red,2016,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Semi seco,tanque de acero,tinto,"Caladoc, Tinta Roriz, Cabernet Sauvignon, Alicante Bouschet, Pinot Noir, Castelão, Touriga Nacional","13,5","13,2","19,5",109,"6,45",No,Gold
Portugal Wine Trophy 2017,Escada Reseva Touriga Nacional,2015,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,13,6,"15,1",125,"9,95",No,Gold
Portugal Wine Trophy 2017,DoisPontoCinco Red,2013,"2.5 VINHOS DE BELMONTE, LDA",Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Rufete,14,"5,2","1,6",71,"8,48",No,Gold
Portugal Wine Trophy 2017,Marqués de Campoblanco Reserva,2013,Bodegas Fernando Castro,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,13,"4,6","1,8",90,"3,49",No,Gold
Portugal Wine Trophy 2017,Castillo de Baños Reserva,2013,Bodegas Fernando Castro,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"14,28","5,2","0,6",100,"3,69",No,Gold
Portugal Wine Trophy 2017,Marqués de Campoblanco   Gran Reserva,2011,Bodegas Fernando Castro,España,Kastilien-La Mancha,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,13,"4,6","1,8",80,"4,49",No,Gold
Portugal Wine Trophy 2017,Torcervone IGP Puglia Nero di Troia,2015,Borgo Turrito,Italia,Apulien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Uva di Troia,"13,13","4,65","1,8",120,"4,5",No,Gold
Portugal Wine Trophy 2017,Baden Eichstetter Vulkanfelsen Spätburgunder Rotwein Qualitätswein Trocken,2015,Badischer Winzerkeller,Alemania,Baden,Vino tranquilo,Seco,No especificado,tinto,Spätburgunder,"13,5","4,5","6,1",76,"2,79",No,Silver
Portugal Wine Trophy 2017,Consensus Pinot Noir & Touriga Nacional,2013,DFJ Vinhos,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Pinot Noir","13,5",6,6,0,"6,45",No,Silver
Portugal Wine Trophy 2017,Castillo de Alcoy Crianza,2014,Anecoop,España,Valencia,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Monastrell, Tempranillo",14,"5,2",4,100,"1,99",No,Silver
Portugal Wine Trophy 2017,La Iliada Cabernet Sauvignon,2015,Anecoop,España,Valencia,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Sauvignon,13,6,4,85,"4,5",Sí,Gold
Portugal Wine Trophy 2017,Chateau de Landiras Graves Rouge,2015,Oenoalliance,Francia,Bordeaux,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Merlot, Cabernet Sauvignon","12,95","3,33","0,2",0,"6,28",No,Gold
Portugal Wine Trophy 2017,Borges Soalheira Porto Old Tawny 20 Anos,sin añada,"Sociedade dos Vinhos Borges, S.A.",Portugal,DOC Douro,Vino licoroso,Seco,maduración en barrica de madera,tinto,"Touriga Franca, Tinta Roriz, Tinta Barocca, Touriga Nacional, Tinto Cao","19,5","4,7",120,141,"38,29",No,Grand Gold
